transaction_id,transaction_date,customer_id,country,city,product,category,quantity,unit_price,payment_method,sales_rep,customer_type,status
TX04092,2026-05-04,CUST0153,Rwanda,NAIROBI,USB-C Hub,Accessories,1,6162.18,Bank Transfer,Amina,Individual,Cancelled
TX00249,2026-05-09,CUST0612,KENYA,Mombasa,Tablet,Hardware,1,43914.69,Card,Amina,SME ,Completed
TX04828,2026-02-13,CUST0104,KENYA,Kampala,Laptop Bag,Accessories,1,3295.65,Cash,David,Individual,Pending
TX01243,2026-04-24,CUST1008,TANZANIA,MOMBASA,Office Laptop,Hardware,1,89625.67,Card,Carol,Corporate,Pending
TX00812,2026-03-11,CUST0875,Kenya,Dar es Salaam,External SSD,Storage,1,13689.27,Bank Transfer,Brian,Corporate,Completed
TX04142,2026-05-12,CUST0122,UGANDA,Arusha,Keyboard,Accessories,2,2510.84,Card,John,Corporate,Pending
TX02312,2026-06-25,CUST0130,TANZANIA,Mombasa,Keyboard,Accessories,3,2629.58,Card,Amina,Corporate,Completed
TX03893,2026-05-13,CUST0992,Uganda,Arusha,Headset,Accessories,1,5236.44,M-Pesa,Faith,SME,Completed
TX00997,2026-01-23,CUST0416,KENYA,Kisumu,External SSD,Storage,1,14841.41,Cash,Brian,Individual,Completed
TX02776,2026-05-06,CUST0447,KENYA,Kigali,Keyboard,Accessories,1,2408.92,Cash,John,Individual,Completed
TX04387,2026-01-08,CUST0132,Tanzania,Kampala,Laptop Stand,Accessories,1,4479.62,Card,David,Corporate,Completed
TX03216,2026-01-16,CUST0545,Uganda,Kisumu,Monitor,Hardware,2,23862.79,Card,Faith,Corporate,Completed
TX01159,2026-01-16,CUST1029,KENYA,Kampala,External SSD,Storage,2,15153.63,Card,Carol,Corporate,Completed
TX04326,2026-05-14,CUST1184,Rwanda,Kisumu,External SSD,Storage,2,14408.7,M-Pesa,Carol,Corporate,Completed
TX02664,2026-04-25,CUST0087,TANZANIA,Kampala,USB-C Hub,Accessories,1,6633.19,Card,Faith,SME,Completed
TX01118,2026-03-26,CUST0785,Uganda,Kisumu,Monitor,Hardware,1,21102.69,Cash,Faith,SME,Pending
TX01050,2026-02-14,CUST0348,Uganda,Kisumu,Keyboard,Accessories,1,2613.85,M-Pesa,Brian,Individual,Completed
TX04199,2026-06-27,CUST0839,TANZANIA,Kigali,Office Laptop,Hardware,1,85684.93,Cash,Carol,SME,Completed
TX01232,2026-02-25,CUST0464,Rwanda,MOMBASA,Keyboard,Accessories,3,2250.12,Card,John,Corporate,Completed
TX00678,2026-03-29,CUST1076,KENYA,Dar es Salaam,Headset,Accessories,1,5592.8,Card,Carol,Individual,Completed
TX02993,2026-01-25,CUST0231,Rwanda,Mombasa,Monitor,Hardware,1,21819.88,Bank Transfer,Amina,Corporate,Completed
TX00081,2026-03-27,CUST0126,Kenya,Dar es Salaam,Laptop Stand,Accessories,1,4557.57,Cash,Amina,Individual,Completed
TX03222,2026-04-30,CUST0208,KENYA,NAIROBI,Headset,Accessories,1,5389.21,M-Pesa,George,SME,Completed
TX02448,2026-01-17,CUST0081,Tanzania,Mombasa,Tablet,Hardware,2,41607.15,Cash,David,Corporate,Cancelled
TX00801,2026-01-31,CUST1078,Rwanda,Nairobi,Laptop Stand,Accessories,2,4921.93,Cash,Brian,SME,Completed
TX01610,2026-02-11,CUST0102,Rwanda,Nairobi,Laptop Bag,Accessories,1,3644.69,M-Pesa,Irene,Individual,Completed
TX04445,2026-04-16,CUST0642,Kenya,Mombasa,Wireless Mouse,Accessories,2,1847.41,M-Pesa,Faith,SME,Completed
TX00556,2026-03-28,CUST0313,Tanzania,NAIROBI,Headset,Accessories,1,5115.13,Bank Transfer,Irene,Corporate,Completed
TX04400,2026-05-02,CUST1014,KE,Arusha,Laptop Stand,Accessories,3,4107.67,Bank Transfer,Faith,SME,Cancelled
TX04967,2026-03-08,CUST1031,KENYA,MOMBASA,Headset,Accessories,4,5066.89,M-Pesa,Amina,Individual,Completed
TX03976,2026-03-03,CUST0508,Kenya,Arusha,USB-C Hub,Accessories,1,6481.6,Cash,Irene,Individual,Completed
TX03341,2026-02-04,CUST0764,Uganda,Kisumu,Laptop Stand,Accessories,2,4850.54,Bank Transfer,Brian,Individual,Cancelled
TX03616,2026-05-25,CUST0642,KE,NAIROBI,Headset,Accessories,2,4984.27,M-Pesa,John,Individual,Pending
TX04415,2026-01-21,CUST0261,Tanzania,Arusha,Laptop Bag,Accessories,2,3736.66,M-Pesa,John,SME,Cancelled
TX01392,2026-01-17,CUST0306,Rwanda,Mombasa,Laptop Bag,Accessories,1,3617.55,Card,Brian,Corporate,completed
TX00089,2026-06-10,CUST0690,Uganda,Mombasa,USB-C Hub,Accessories,2,6050.67,Cash,Brian,Individual,Cancelled
TX04969,2026-02-19,CUST0304,TANZANIA,Dar es Salaam,Keyboard,Accessories,3,2700.54,M-Pesa,Brian,Individual,Completed
TX02210,2026-04-13,CUST0816,Uganda,Nairobi,Keyboard,Accessories,2,2336.68,Cash,Irene,Corporate,Completed
TX00009,2026-03-22,CUST0419,TANZANIA,Mombasa,External SSD,Storage,1,13901.12,M-Pesa,Carol,Individual,COMPLETED
TX03708,2026-03-27,CUST1165,Tanzania,Arusha,Laptop Stand,Accessories,1,4511.21,Cash,David,SME,Completed
TX01757,2026-03-16,CUST0720,UGANDA,Kigali,USB-C Hub,Accessories,2,6579.21,Bank Transfer,Carol,Individual,Cancelled
TX02459,2026-02-16,CUST0368,Uganda,Dar es Salaam,External SSD,Storage,1,14632.75,Card,Carol,Individual,Pending
TX02999,2026-03-04,CUST0780,Uganda,NAIROBI,Wireless Mouse,Accessories,1,1680.32,Bank Transfer,Irene,SME,Pending
TX01222,2026-06-06,CUST1196,TANZANIA,Mombasa,Tablet,Hardware,3,41793.5,M-Pesa,John,Individual,Completed
TX01745,2026-02-07,CUST0535,TANZANIA,MOMBASA,USB-C Hub,Accessories,1,6096.61,M-Pesa,George,Corporate,Completed
TX04917,2026-04-06,CUST0569,KE,MOMBASA,Office Laptop,Hardware,5,93353.35,Card,George,SME,Completed
TX00145,2026-02-28,CUST0816,Rwanda,Nairobi,Laptop Bag,Accessories,3,3708.2,M-Pesa,Faith,Corporate,Completed
TX03756,2026-06-19,CUST0161,KENYA,NAIROBI,Office Laptop,Hardware,1,94042.77,,Brian,Corporate,Completed
TX03072,2026-01-08,CUST0647,Rwanda,MOMBASA,Keyboard,Accessories,1,2487.73,Bank Transfer,Amina,SME,Completed
TX01478,2026-01-07,CUST0536,Uganda,MOMBASA,Laptop Bag,Accessories,1,3472.37,Bank Transfer,Brian,Individual,Completed
TX01469,2026-02-16,CUST0455,UGANDA,Kisumu,Monitor,Hardware,4,20629.35,Card,Irene,SME,Completed
TX02608,2026-06-06,CUST0967,Kenya,Mombasa,Laptop Stand,Accessories,4,4593.61,Cash,John,Corporate,Completed
TX02202,2026-01-13,CUST0268,Uganda,NAIROBI,USB-C Hub,Accessories,2,5864.94,Cash,Brian,Corporate,Completed
TX00799,2026-03-27,CUST0394,Rwanda,MOMBASA,Laptop Stand,Accessories,4,4740.16,Cash,Amina,SME ,Completed
TX04789,2026-06-06,CUST0152,UGANDA,Kisumu,Tablet,Hardware,4,42354.35,M-Pesa,John,SME,Completed
TX01893,2026-01-06,CUST0527,UGANDA,Mombasa,Office Laptop,Hardware,2,104283.22,Card,Irene,Corporate,COMPLETED
TX02788,2026-03-29,CUST0873,Uganda,NAIROBI,USB-C Hub,Accessories,2,6700.1,Bank Transfer,Faith,SME ,Completed
TX00747,2026-05-20,CUST0825,UGANDA,Mombasa,Office Laptop,Hardware,2,95693.99,Bank Transfer,Carol,SME,Completed
TX04394,2026-06-30,CUST0345,TANZANIA,Kigali,Monitor,Hardware,1,23683.91,M-Pesa,Faith,Corporate,Completed
TX04320,2026-05-31,CUST0541,KENYA,Dar es Salaam,Headset,Accessories,1,4920.1,Card,John,Individual,Completed
TX02390,2026-02-02,CUST0382,Kenya,Kigali,Headset,Accessories,2,4766.6,Cash,Amina,Corporate,Cancelled
TX00101,2026-02-20,CUST0779,Kenya,Kigali,External SSD,Storage,1,14938.96,Bank Transfer,Amina,SME,Pending
TX03920,2026-03-02,CUST0591,Uganda,MOMBASA,Monitor,Hardware,5,20425.38,Cash,George,SME,Completed
TX01814,2026-04-16,CUST1122,Rwanda,Arusha,Headset,Accessories,2,5214.53,Cash,David,Individual,Cancelled
TX03387,2026-01-31,CUST0521,TANZANIA,Mombasa,External SSD,Storage,1,13596.6,Card,David,SME,Completed
TX00706,2026-04-13,,UGANDA,MOMBASA,Wireless Mouse,Accessories,3,1640.24,M-Pesa,Amina,Corporate,Completed
TX04920,2026-02-28,CUST0258,TANZANIA,MOMBASA,Laptop Bag,Accessories,2,3492.87,Card,Brian,Individual,Completed
TX04835,2026-06-06,CUST0237,UGANDA,Mombasa,Tablet,Hardware,1,39481.33,Cash,Faith,Individual,Cancelled
TX01935,2026-04-08,CUST0145,Kenya,Kisumu,Office Laptop,Hardware,3,104190.15,Card,Irene,Corporate,COMPLETED
TX02837,2026-02-16,CUST0399,KENYA,Mombasa,External SSD,Storage,3,15773.3,M-Pesa,John,SME,Completed
TX00506,2026-06-03,CUST0818,Uganda,Mombasa,Headset,Accessories,1,5580.18,Bank Transfer,Carol,Individual,Completed
TX02754,2026-03-10,CUST0239,KENYA,Dar es Salaam,External SSD,Storage,1,14555.41,Cash,George,Individual,Completed
TX02111,2026-04-07,CUST0181,Uganda,Kampala,USB-C Hub,Accessories,1,6459.56,Cash,Faith,Individual,Completed
TX00417,2026-05-24,CUST0858,KENYA,Nairobi,Office Laptop,Hardware,1,92924.35,Cash,Brian,Individual,Completed
TX02155,2026-03-27,CUST0217,KENYA,Dar es Salaam,Laptop Stand,Accessories,1,4132.34,Card,Brian,Corporate,Cancelled
TX04278,2026-05-16,CUST0738,TANZANIA,Mombasa,Laptop Bag,Accessories,1,3727.24,Bank Transfer,David,SME,Completed
TX03414,2026-05-17,CUST0132,TANZANIA,Kampala,Laptop Bag,Accessories,2,3404.71,Card,George,SME,Completed
TX02474,2026-01-17,CUST0987,Kenya,MOMBASA,USB-C Hub,Accessories,1,7083.44,Bank Transfer,Amina,Individual,Completed
TX04540,2026-02-17,CUST0742,Tanzania,Arusha,External SSD,Storage,2,13306.4,Cash,Faith,SME,Pending
TX01184,2026-02-22,CUST0860,TANZANIA,Kampala,Monitor,Hardware,1,22485.73,M-Pesa,David,SME,Completed
TX00890,2026-01-26,CUST0604,KENYA,Kampala,USB-C Hub,Accessories,1,6605.26,M-Pesa,Irene,Corporate,Completed
TX04167,2026-06-28,CUST0062,Rwanda,Arusha,Laptop Stand,Accessories,2,4356.12,Cash,Brian,Individual,Pending
TX03380,2026-06-28,CUST1168,Tanzania,Kigali,External SSD,Storage,1,15292.17,Bank Transfer,Carol,SME,Cancelled
TX02926,2026-03-03,CUST0850,Tanzania,MOMBASA,Laptop Bag,Accessories,1,3841.88,Bank Transfer,Faith,SME,Completed
TX04937,2026-02-07,CUST0508,UGANDA,Arusha,Headset,Accessories,4,4737.77,Bank Transfer,Carol,SME,Completed
TX02743,2026-05-11,CUST0467,Rwanda,Kisumu,Keyboard,Accessories,1,2454.61,M-Pesa,Brian,Individual,Cancelled
TX02355,2026-02-08,CUST0037,Uganda,Dar es Salaam,Keyboard,Accessories,1,2682.27,Cash,John,Individual,Completed
TX04900,2026-01-09,CUST1091,KENYA,Mombasa,Laptop Stand,Accessories,1,4879.48,M-Pesa,John,Individual,Completed
TX04446,2026-03-01,CUST1047,KENYA,NAIROBI,Office Laptop,Hardware,1,99358.15,Bank Transfer,Amina,Corporate,Cancelled
TX03839,2026-01-22,CUST0451,Uganda,Kampala,Tablet,Hardware,1,45458.72,Card,Faith,SME,Completed
TX00692,2026-04-12,CUST0993,KE,Nairobi,Keyboard,Accessories,2,2551.45,M-Pesa,Irene,SME ,Completed
TX00298,2026-06-13,CUST0375,Tanzania,NAIROBI,External SSD,Storage,2,15502.25,M-Pesa,Faith,SME,Completed
TX00684,2026-04-27,CUST1140,KE,Dar es Salaam,Keyboard,Accessories,1,2416.89,Card,Carol,Corporate,Completed
TX01742,2026-05-13,CUST0573,Tanzania,Kisumu,External SSD,Storage,1,15053.34,Card,Irene,SME,Pending
TX02338,2026-03-01,CUST0930,Kenya,Kampala,External SSD,Storage,1,14055.74,Cash,Brian,SME,Completed
TX04658,2026-05-16,CUST0426,TANZANIA,Arusha,Headset,Accessories,2,5222.48,Bank Transfer,Amina,Individual,Completed
TX03054,2026-05-02,CUST0307,TANZANIA,Dar es Salaam,Tablet,Hardware,1,43570.04,Bank Transfer,Amina,Corporate,Completed
TX00231,2026-06-02,CUST0846,Rwanda,NAIROBI,Wireless Mouse,Accessories,1,1741.78,Cash,Brian,Individual,Completed
TX00423,2026-03-20,CUST0828,UGANDA,Mombasa,Laptop Stand,Accessories,1,4080.31,Cash,George,SME,Pending
TX04705,2026-05-27,CUST0347,Kenya,MOMBASA,Keyboard,Accessories,2,2451.81,Bank Transfer,John,SME,Pending
TX04908,2026-02-12,CUST0816,Rwanda,Arusha,USB-C Hub,Accessories,2,6326.93,Card,Carol,Individual,Pending
TX03389,2026-05-30,CUST0637,TANZANIA,Dar es Salaam,Keyboard,Accessories,1,2316.01,Bank Transfer,George,Individual,Completed
TX01216,2026-06-14,CUST0393,UGANDA,MOMBASA,Wireless Mouse,Accessories,2,1978.26,Card,David,Individual,Completed
TX02035,2026-06-23,CUST0244,Rwanda,Kampala,Laptop Stand,Accessories,4,4419.53,Cash,John,Corporate,Completed
TX04831,2026-01-21,CUST1020,UGANDA,MOMBASA,Laptop Stand,Accessories,4,4373.29,M-Pesa,Faith,Corporate,Completed
TX01906,2026-06-24,CUST0947,UGANDA,Arusha,Headset,Accessories,1,4827.56,Bank Transfer,Brian,Corporate,Completed
TX03483,2026-04-16,CUST0009,Kenya,Dar es Salaam,Keyboard,Accessories,4,2689.73,Bank Transfer,Brian,SME,Pending
TX01433,2026-01-24,CUST0804,TANZANIA,MOMBASA,USB-C Hub,Accessories,1,6688.93,Bank Transfer,Brian,SME,Completed
TX02658,2026-06-29,CUST0021,KENYA,Arusha,Laptop Stand,Accessories,1,4281.02,Card,Irene,Individual,Completed
TX00878,2026-04-21,CUST0072,TANZANIA,Arusha,Laptop Bag,Accessories,1,3472.08,Card,Brian,Corporate,completed
TX02079,2026-03-20,CUST0613,KE,Dar es Salaam,USB-C Hub,Accessories,1,6334.58,Card,John,Corporate,Pending
TX01506,2026-03-24,CUST0056,Uganda,Kisumu,Keyboard,Accessories,1,2508.98,Card,Brian,SME,Pending
TX00766,2026-02-17,CUST1173,TANZANIA,Mombasa,Headset,Accessories,1,5455.45,Cash,David,SME,Cancelled
TX02645,2026-03-20,CUST0551,Uganda,Dar es Salaam,Laptop Bag,Accessories,2,3602.38,Cash,George,Corporate,Cancelled
TX02663,2026-03-26,CUST0849,Rwanda,Kisumu,Office Laptop,Hardware,1,103367.17,Card,Faith,SME,Pending
TX03759,2026-05-10,CUST0866,Rwanda,,External SSD,Storage,1,14336.05,Bank Transfer,George,Corporate,Completed
TX00643,2026-06-17,CUST0663,UGANDA,Nairobi,Laptop Stand,Accessories,5,4455.25,Bank Transfer,John,SME,Pending
TX04095,2026-06-19,CUST0735,Uganda,Mombasa,Office Laptop,Hardware,4,90458.41,Bank Transfer,Amina,Individual,Completed
TX04797,2026-06-22,CUST0407,Rwanda,Arusha,Keyboard,Accessories,2,2477.06,Cash,Carol,SME,Pending
TX03771,2026-03-21,CUST0105,Kenya,Kisumu,Laptop Stand,Accessories,2,4680.71,Bank Transfer,George,Corporate,Completed
TX00843,2026-04-08,CUST1089,Rwanda,Nairobi,Headset,Accessories,4,5517.3,M-Pesa,Amina,Individual,COMPLETED
TX01737,2026-03-28,CUST1159,Rwanda,NAIROBI,Keyboard,Accessories,3,2379.25,Bank Transfer,Irene,Corporate,Completed
TX03354,2026-05-26,CUST1076,Kenya,Dar es Salaam,Office Laptop,Hardware,2,89703.63,Cash,George,Individual,Completed
TX03408,2026-01-03,CUST0749,Rwanda,Dar es Salaam,Wireless Mouse,Accessories,1,1813.56,Cash,Irene,Individual,Completed
TX01894,2026-01-16,CUST0934,Kenya,MOMBASA,Laptop Stand,Accessories,2,4284.75,M-Pesa,Irene,Individual,Completed
TX01026,2026-06-29,CUST0890,KE,Mombasa,Laptop Stand,Accessories,1,4651.03,Cash,David,Individual,Completed
TX00374,2026-05-28,CUST0428,KE,Kigali,Keyboard,Accessories,4,2363.36,Bank Transfer,Brian,SME,Completed
TX02649,2026-06-12,CUST0024,Rwanda,Kisumu,Laptop Bag,Accessories,3,3663.29,M-Pesa,Amina,SME,Completed
TX00430,2026-02-28,CUST0780,TANZANIA,Kisumu,Headset,Accessories,4,5646.31,Card,David,SME,Pending
TX01262,2026-02-21,CUST0560,Kenya,Mombasa,USB-C Hub,Accessories,1,7021.82,Card,Carol,Corporate,Pending
TX00970,2026-04-11,CUST0798,TANZANIA,Kisumu,External SSD,Storage,1,14994.57,Card,David,Corporate,Completed
TX00150,2026-01-17,CUST0918,KENYA,MOMBASA,USB-C Hub,Accessories,4,6744.25,M-Pesa,Brian,SME,Completed
TX01261,2026-01-18,CUST0806,Uganda,Kisumu,Wireless Mouse,Accessories,1,1928.86,Cash,David,Individual,Pending
TX04973,2026-03-13,CUST0258,Tanzania,Kigali,Tablet,Hardware,4,45947.37,Bank Transfer,Irene,SME ,Completed
TX02805,2026-04-20,CUST0245,Rwanda,Mombasa,Keyboard,Accessories,2,2252.65,Card,John,Corporate,Cancelled
TX04468,2026-02-20,CUST0210,Tanzania,MOMBASA,Monitor,Hardware,3,22186.68,Bank Transfer,George,SME,Cancelled
TX02058,2026-06-13,CUST0457,Kenya,NAIROBI,Headset,Accessories,2,5530.59,Bank Transfer,George,Corporate,Completed
TX00492,2026-02-17,CUST0099,KE,MOMBASA,Headset,Accessories,2,4734.49,Bank Transfer,Carol,Individual,Completed
TX04933,2026-05-28,CUST0938,UGANDA,Dar es Salaam,USB-C Hub,Accessories,2,6506.7,Bank Transfer,George,Corporate,Completed
TX02385,2026-04-26,CUST0893,KE,Kigali,Office Laptop,Hardware,1,86306.18,Bank Transfer,John,Corporate,Completed
TX00013,2026-05-31,CUST1195,Uganda,MOMBASA,Keyboard,Accessories,1,2568.21,M-Pesa,David,Individual,Pending
TX00094,2026-01-23,CUST0665,Tanzania,Nairobi,External SSD,Storage,1,14391.77,M-Pesa,Amina,Corporate,Completed
TX03367,2026-03-14,CUST0445,Uganda,Mombasa,Laptop Bag,Accessories,2,3376.76,Card,George,Corporate,Cancelled
TX04212,2026-06-25,,Uganda,MOMBASA,Laptop Bag,Accessories,1,3709.02,M-Pesa,Amina,SME,Completed
TX02017,2026-05-15,CUST0552,KENYA,Nairobi,USB-C Hub,Accessories,1,6802.2,Cash,Carol,Individual,Completed
TX03817,2026-05-25,CUST1080,Uganda,Kisumu,Wireless Mouse,Accessories,1,1932.72,M-Pesa,Brian,Corporate,Pending
TX04440,2026-03-30,CUST0708,TANZANIA,Kigali,USB-C Hub,Accessories,4,6304.99,Bank Transfer,George,Individual,Completed
TX04002,2026-03-21,CUST1140,Uganda,Nairobi,USB-C Hub,Accessories,2,6200.7,Card,George,Individual,Completed
TX03748,2026-04-21,CUST0262,Tanzania,Mombasa,Keyboard,Accessories,3,2292.58,Card,John,SME,Completed
TX01221,2026-03-31,CUST0874,Kenya,Mombasa,Tablet,Hardware,3,44225.04,Cash,Irene,Individual,Completed
TX03662,2026-06-11,CUST0425,TANZANIA,Mombasa,Keyboard,Accessories,2,2256.83,Bank Transfer,Irene,SME,Completed
TX02380,2026-01-18,CUST0043,Rwanda,Kigali,Laptop Stand,Accessories,3,4372.11,M-Pesa,Brian,Individual,Pending
TX01095,2026-03-29,CUST1014,Tanzania,Arusha,External SSD,Storage,1,13476.04,Card,Faith,Individual,Completed
TX00882,2026-06-24,CUST0743,UGANDA,NAIROBI,Laptop Bag,Accessories,1,3366.72,M-Pesa,George,Individual,Cancelled
TX04097,2026-04-21,CUST0174,Uganda,Nairobi,External SSD,Storage,1,13796.87,Bank Transfer,Brian,Individual,Completed
TX03185,2026-03-15,CUST1200,Rwanda,Mombasa,Headset,Accessories,1,5573.2,M-Pesa,Faith,Individual,Pending
TX02054,2026-02-20,CUST0392,TANZANIA,Kisumu,Office Laptop,Hardware,1,98688.04,Cash,Amina,Corporate,Completed
TX01633,2026-05-06,CUST0512,KE,MOMBASA,Laptop Bag,Accessories,1,3818.27,Card,Amina,Corporate,Completed
TX03283,2026-06-27,CUST0781,KENYA,NAIROBI,External SSD,Storage,1,15183.85,Card,George,Individual,Completed
TX02766,2026-06-23,CUST0082,Rwanda,Dar es Salaam,Laptop Bag,Accessories,4,3667.73,M-Pesa,Carol,SME,Cancelled
TX02722,2026-03-03,CUST0453,Tanzania,Mombasa,USB-C Hub,Accessories,2,6862.54,M-Pesa,David,Corporate,Pending
TX00832,2026-03-22,CUST0376,Rwanda,NAIROBI,Tablet,Hardware,2,43359.63,Bank Transfer,Irene,Corporate,Cancelled
TX04442,2026-03-14,CUST0450,Rwanda,Mombasa,Office Laptop,Hardware,2,87414.45,Bank Transfer,John,Corporate,Completed
TX01631,2026-12-31,CUST0064,TANZANIA,Dar es Salaam,Monitor,Hardware,1,22285.34,Card,John,SME,Cancelled
TX01535,2026-05-16,CUST0331,KENYA,Kigali,Monitor,Hardware,1,21926.29,M-Pesa,David,Corporate,Completed
TX04928,2026-06-07,CUST0544,KENYA,Arusha,Tablet,Hardware,3,41762.19,Card,George,SME,Completed
TX02813,2026-03-18,CUST0890,Tanzania,Dar es Salaam,Keyboard,Accessories,2,2612.49,M-Pesa,John,Corporate,Pending
TX02828,2026-02-22,CUST0271,TANZANIA,NAIROBI,Headset,Accessories,1,5334.21,M-Pesa,David,SME,Completed
TX01967,2026-02-06,CUST0536,TANZANIA,MOMBASA,Wireless Mouse,Accessories,1,1710.82,M-Pesa,David,SME,Completed
TX00394,2026-06-17,CUST0092,KE,Kampala,Laptop Stand,Accessories,1,4836.35,Card,Brian,Corporate,Completed
TX04627,2026-02-03,CUST0855,KENYA,Arusha,Headset,Accessories,1,5533.94,M-Pesa,John,Corporate,Completed
TX03434,2026-01-27,CUST0299,KE,Arusha,Monitor,Hardware,3,19920.94,Cash,George,SME,Completed
TX03327,2026-04-11,CUST0914,Kenya,MOMBASA,Keyboard,Accessories,2,2524.12,Card,David,SME,Completed
TX00133,2026-05-03,CUST0029,Rwanda,Mombasa,Headset,Accessories,1,5079.32,Card,Amina,Individual,Cancelled
TX03009,2026-02-12,CUST0682,Tanzania,Kigali,USB-C Hub,Accessories,2,6560.19,M-Pesa,Brian,Individual,Completed
TX01946,2026-01-10,CUST1176,Tanzania,NAIROBI,External SSD,Storage,5,13926.34,Cash,John,Corporate,Pending
TX03755,2026-05-20,CUST0359,Uganda,NAIROBI,USB-C Hub,Accessories,1,6136.4,M-Pesa,John,SME,Completed
TX01306,2026-02-24,CUST0177,TANZANIA,Arusha,Office Laptop,Hardware,3,97651.68,Bank Transfer,Faith,Individual,Completed
TX00486,2026-04-03,CUST0288,KENYA,MOMBASA,Headset,Accessories,3,5241.91,Card,Brian,Corporate,Cancelled
TX03078,2026-02-28,CUST0534,Uganda,Kampala,Keyboard,Accessories,1,2734.54,M-Pesa,Irene,SME,Completed
TX04769,2026-05-04,CUST0876,Rwanda,Kampala,Tablet,Hardware,1,42028.36,Cash,Faith,SME ,Completed
TX04594,2026-06-17,CUST1094,Uganda,Dar es Salaam,Tablet,Hardware,1,38209.77,Cash,Irene,Corporate,Completed
TX00806,2026-06-29,CUST0689,Rwanda,NAIROBI,Keyboard,Accessories,5,2306.19,M-Pesa,David,SME ,Completed
TX00288,2026-05-04,CUST0602,Rwanda,MOMBASA,USB-C Hub,Accessories,3,5914.35,Bank Transfer,Faith,Individual,Completed
TX04380,2026-06-30,CUST0519,Rwanda,Kampala,Tablet,Hardware,2,39432.61,Bank Transfer,David,SME,Completed
TX03231,2026-05-13,CUST0968,UGANDA,Kigali,Headset,Accessories,1,5384.04,Card,Carol,SME,Completed
TX04064,2026-06-07,CUST0769,KE,Kampala,Laptop Bag,Accessories,5,3621.26,Cash,George,SME,Completed
TX01982,2026-04-08,CUST0666,KE,Kampala,Laptop Bag,Accessories,1,3416.82,Cash,George,Individual,Completed
TX01057,2026-05-15,CUST0259,UGANDA,Nairobi,Laptop Bag,Accessories,5,3846.0,Cash,Carol,Corporate,Completed
TX01719,2026-05-01,CUST0460,KE,Arusha,Headset,Accessories,5,5544.8,Bank Transfer,Irene,Individual,Completed
TX04281,2026-05-19,CUST0178,Rwanda,Kisumu,Laptop Stand,Accessories,1,4082.5,M-Pesa,Amina,Individual,Cancelled
TX01045,2026-06-30,CUST1194,TANZANIA,Kisumu,External SSD,Storage,1,15539.28,Bank Transfer,Faith,Individual,Cancelled
TX04304,2026-02-22,CUST0342,Tanzania,NAIROBI,Monitor,Hardware,5,21275.89,Bank Transfer,David,Corporate,Pending
TX04978,2026-03-07,CUST0193,Tanzania,Kampala,Keyboard,Accessories,5,2559.04,Cash,Carol,Corporate,Completed
TX03465,2026-01-30,CUST0055,Rwanda,Mombasa,USB-C Hub,Accessories,4,6536.21,Cash,Amina,SME,Completed
TX01724,2026-06-05,CUST0694,Uganda,Kampala,External SSD,Storage,4,14458.26,Cash,David,Individual,Pending
TX03831,2026-04-25,CUST0604,Uganda,Arusha,Monitor,Hardware,2,20674.92,M-Pesa,Brian,Individual,Cancelled
TX03808,2026-01-03,CUST0211,TANZANIA,Dar es Salaam,Headset,Accessories,2,5197.89,M-Pesa,Brian,SME,Completed
TX00473,2026-04-03,CUST0585,Rwanda,Kampala,Tablet,Hardware,2,41697.45,Bank Transfer,John,SME,Pending
TX03221,2026-03-21,CUST0133,Rwanda,,Tablet,Hardware,1,42458.82,M-Pesa,Faith,Corporate,Cancelled
TX03198,2026-01-24,CUST0401,Kenya,Mombasa,Keyboard,Accessories,2,2401.73,Cash,Brian,SME,Completed
TX00110,2026-03-28,CUST1032,Uganda,Nairobi,Tablet,Hardware,1,43209.6,M-Pesa,Amina,Corporate,Completed
TX02893,2026-05-18,CUST0851,UGANDA,Nairobi,Tablet,Hardware,3,45919.92,Cash,John,Corporate,Completed
TX00472,2026-06-29,CUST0503,KENYA,Kigali,External SSD,Storage,2,15655.32,Bank Transfer,Faith,Individual,Completed
TX01774,2026-02-10,CUST0482,TANZANIA,Nairobi,Office Laptop,Hardware,1,103548.57,Card,John,SME ,Pending
TX02347,2026-02-05,CUST0758,Uganda,Dar es Salaam,USB-C Hub,Accessories,1,7131.03,Card,Irene,SME,Completed
TX00578,2026-06-21,CUST1147,Kenya,Kampala,USB-C Hub,Accessories,1,6967.58,Bank Transfer,Brian,Individual,Completed
TX01947,2026-02-10,CUST0505,UGANDA,Mombasa,USB-C Hub,Accessories,5,6453.45,M-Pesa,Carol,SME,Completed
